arm,opponent,game_index,seat,outcome,end_reason,turns,candidate_prize_remaining,opponent_prize_remaining
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,180,first,loss,PRIZES,140,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,181,second,loss,PRIZES,119,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,182,first,win,NO_BENCH,73,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,183,second,win,PRIZES,105,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,184,first,win,PRIZES,151,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,185,second,loss,PRIZES,147,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,186,first,loss,PRIZES,154,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,187,second,loss,PRIZES,121,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,188,first,loss,PRIZES,83,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,189,second,loss,PRIZES,133,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,190,first,win,NO_BENCH,33,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,191,second,loss,PRIZES,124,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,192,first,loss,PRIZES,117,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,193,second,win,PRIZES,121,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,194,first,loss,PRIZES,186,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,195,second,win,PRIZES,131,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,196,first,loss,PRIZES,145,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,197,second,win,NO_BENCH,35,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,198,first,loss,PRIZES,149,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,199,second,loss,PRIZES,154,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,200,first,win,NO_BENCH,79,3,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,201,second,win,NO_BENCH,50,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,202,first,loss,PRIZES,68,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,203,second,loss,PRIZES,92,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,204,first,win,NO_BENCH,57,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,205,second,loss,PRIZES,120,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,206,first,win,PRIZES,143,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,207,second,loss,PRIZES,92,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,208,first,win,PRIZES,102,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,210,first,win,NO_BENCH,51,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,209,second,loss,PRIZES,115,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,211,second,win,PRIZES,173,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,212,first,win,NO_BENCH,89,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,213,second,loss,PRIZES,131,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,214,first,loss,PRIZES,134,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,215,second,win,NO_BENCH,26,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,216,first,loss,PRIZES,123,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,217,second,loss,PRIZES,91,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,218,first,win,NO_BENCH,78,2,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,219,second,loss,PRIZES,141,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,220,first,loss,PRIZES,152,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,221,second,loss,PRIZES,123,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,222,first,loss,PRIZES,158,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,223,second,win,PRIZES,136,0,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,224,first,loss,PRIZES,131,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,225,second,win,PRIZES,128,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,226,first,loss,PRIZES,125,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,227,second,loss,PRIZES,152,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,228,first,loss,PRIZES,158,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,229,second,loss,PRIZES,168,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,230,first,loss,PRIZES,134,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,231,second,loss,PRIZES,113,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,232,first,win,PRIZES,128,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,233,second,loss,PRIZES,139,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,234,first,loss,PRIZES,116,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,235,second,loss,PRIZES,131,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,236,first,loss,PRIZES,121,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,238,first,win,NO_BENCH,58,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,237,second,win,PRIZES,143,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,239,second,loss,PRIZES,147,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,240,first,loss,PRIZES,153,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,241,second,loss,PRIZES,126,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,242,first,loss,PRIZES,81,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,243,second,loss,PRIZES,125,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,244,first,loss,PRIZES,139,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,245,second,loss,PRIZES,137,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,246,first,loss,PRIZES,119,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,247,second,loss,PRIZES,146,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,248,first,loss,PRIZES,125,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,249,second,loss,PRIZES,119,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,250,first,win,PRIZES,151,0,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,251,second,loss,PRIZES,126,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,252,first,loss,PRIZES,127,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,253,second,win,PRIZES,125,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,254,first,loss,PRIZES,149,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,256,first,loss,PRIZES,93,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,255,second,loss,PRIZES,127,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,257,second,loss,PRIZES,102,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,259,second,loss,PRIZES,128,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,258,first,loss,PRIZES,144,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,260,first,win,PRIZES,126,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,261,second,win,NO_BENCH,28,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,262,first,loss,PRIZES,128,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,263,second,loss,PRIZES,160,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,264,first,loss,PRIZES,129,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,265,second,win,NO_BENCH,34,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,266,first,win,PRIZES,134,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,268,first,loss,PRIZES,128,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,267,second,win,PRIZES,122,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,269,second,loss,PRIZES,148,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,271,second,loss,PRIZES,94,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,270,first,win,PRIZES,153,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,272,first,loss,PRIZES,144,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,273,second,loss,NO_BENCH,50,6,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,274,first,loss,PRIZES,77,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,275,second,loss,PRIZES,121,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,276,first,loss,PRIZES,132,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,277,second,win,PRIZES,107,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,278,first,win,NO_BENCH,95,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,279,second,loss,PRIZES,118,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,280,first,win,NO_BENCH,87,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,281,second,win,NO_BENCH,79,4,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,282,first,loss,PRIZES,138,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,283,second,win,PRIZES,137,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,284,first,loss,PRIZES,126,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,285,second,loss,PRIZES,96,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,286,first,loss,PRIZES,93,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,287,second,loss,PRIZES,111,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,289,second,win,NO_BENCH,44,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,288,first,win,PRIZES,150,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,290,first,loss,PRIZES,143,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,292,first,loss,PRIZES,94,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,291,second,loss,PRIZES,128,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,293,second,win,PRIZES,125,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,294,first,win,NO_BENCH,94,2,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,295,second,win,PRIZES,136,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,296,first,loss,PRIZES,100,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,297,second,loss,PRIZES,135,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,298,first,loss,PRIZES,83,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,299,second,loss,PRIZES,103,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,300,first,loss,PRIZES,106,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,301,second,loss,PRIZES,145,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,302,first,win,NO_BENCH,78,3,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,303,second,loss,PRIZES,142,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,304,first,loss,PRIZES,96,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,305,second,loss,PRIZES,151,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,306,first,loss,PRIZES,120,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,307,second,win,PRIZES,121,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,308,first,loss,PRIZES,144,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,309,second,loss,PRIZES,125,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,310,first,loss,PRIZES,121,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,311,second,loss,PRIZES,103,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,312,first,loss,PRIZES,137,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,313,second,loss,PRIZES,134,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,314,first,loss,PRIZES,156,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,315,second,win,NO_BENCH,89,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,316,first,loss,PRIZES,116,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,317,second,loss,PRIZES,150,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,318,first,loss,PRIZES,125,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,319,second,loss,PRIZES,153,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,320,first,loss,PRIZES,118,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,321,second,loss,PRIZES,132,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,322,first,loss,PRIZES,132,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,323,second,win,PRIZES,124,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,325,second,loss,PRIZES,108,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,324,first,loss,PRIZES,135,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,326,first,win,NO_BENCH,69,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,327,second,loss,PRIZES,124,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,328,first,win,PRIZES,151,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,329,second,win,NO_BENCH,94,1,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,332,first,loss,PRIZES,82,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,331,second,loss,PRIZES,106,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,330,first,win,PRIZES,133,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,334,first,win,PRIZES,130,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,333,second,loss,PRIZES,135,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,335,second,loss,PRIZES,126,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,337,second,loss,PRIZES,106,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,336,first,loss,PRIZES,130,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,338,first,loss,PRIZES,127,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,339,second,win,NO_BENCH,30,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,340,first,win,NO_BENCH,61,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,341,second,loss,PRIZES,176,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,343,second,loss,PRIZES,154,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,342,first,win,PRIZES,169,0,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,344,first,loss,PRIZES,146,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,346,first,win,PRIZES,119,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,345,second,loss,PRIZES,165,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,347,second,loss,PRIZES,137,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,348,first,win,NO_BENCH,65,3,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,349,second,loss,NO_BENCH,63,5,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,350,first,loss,PRIZES,111,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,352,first,win,PRIZES,142,0,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,351,second,win,PRIZES,117,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,353,second,loss,PRIZES,133,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,355,second,loss,PRIZES,138,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,354,first,loss,PRIZES,155,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,356,first,win,NO_BENCH,84,2,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,358,first,loss,PRIZES,128,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,357,second,loss,PRIZES,155,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,359,second,loss,PRIZES,139,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,361,second,win,PRIZES,134,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,360,first,win,PRIZES,137,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,362,first,win,PRIZES,121,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,364,first,win,NO_BENCH,58,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,363,second,loss,PRIZES,145,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,365,second,win,PRIZES,128,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,366,first,loss,PRIZES,105,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,367,second,loss,PRIZES,123,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,368,first,win,PRIZES,99,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,369,second,loss,PRIZES,148,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,370,first,win,PRIZES,147,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,371,second,loss,PRIZES,113,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,372,first,loss,PRIZES,107,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,373,second,win,PRIZES,105,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,374,first,win,NO_BENCH,45,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,375,second,loss,PRIZES,132,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,376,first,win,PRIZES,118,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,377,second,loss,PRIZES,87,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,378,first,win,NO_BENCH,32,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,379,second,win,PRIZES,156,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,380,first,loss,PRIZES,173,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,381,second,loss,PRIZES,141,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,383,second,win,NO_BENCH,62,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,382,first,loss,PRIZES,95,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,384,first,loss,PRIZES,111,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,385,second,loss,PRIZES,101,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,386,first,win,PRIZES,158,0,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,387,second,win,PRIZES,125,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,388,first,win,NO_BENCH,91,3,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,389,second,loss,PRIZES,111,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,390,first,loss,PRIZES,105,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,392,first,win,NO_BENCH,78,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,391,second,loss,PRIZES,130,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,393,second,win,NO_BENCH,49,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,395,second,loss,PRIZES,139,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,394,first,loss,PRIZES,142,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,396,first,loss,PRIZES,144,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,397,second,loss,PRIZES,94,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,398,first,loss,PRIZES,123,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,399,second,win,NO_BENCH,89,2,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,400,first,loss,PRIZES,122,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,401,second,loss,PRIZES,97,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,402,first,loss,PRIZES,150,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,403,second,loss,PRIZES,130,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,404,first,loss,PRIZES,142,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,405,second,loss,PRIZES,122,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,406,first,loss,PRIZES,94,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,407,second,loss,PRIZES,154,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,408,first,loss,PRIZES,146,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,409,second,loss,PRIZES,125,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,410,first,loss,PRIZES,145,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,411,second,loss,PRIZES,122,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,412,first,loss,PRIZES,111,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,413,second,loss,PRIZES,101,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,414,first,win,NO_BENCH,81,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,415,second,loss,PRIZES,113,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,416,first,loss,PRIZES,111,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,417,second,loss,PRIZES,155,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,418,first,loss,PRIZES,167,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,419,second,loss,PRIZES,121,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,420,first,win,NO_BENCH,92,1,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,422,first,win,PRIZES,139,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,421,second,loss,PRIZES,157,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,423,second,win,PRIZES,112,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,424,first,loss,PRIZES,149,2,0
