opponent,arm,game_index,seat,outcome
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,170,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,171,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,172,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,173,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,174,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,175,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,176,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,177,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,178,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,179,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,180,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,181,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,182,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,183,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,184,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,185,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,186,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,187,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,188,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,189,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,190,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,191,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,192,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,193,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,194,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,195,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,196,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,197,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,198,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,199,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,200,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,201,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,202,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,203,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,204,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,205,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,206,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,207,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,208,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,209,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,210,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,211,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,212,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,213,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,214,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,215,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,216,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,217,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,218,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,219,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,220,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,221,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,222,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,223,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,224,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,225,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,226,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,227,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,228,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,229,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,230,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,231,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,232,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,233,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,234,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,235,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,236,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,237,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,238,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,239,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,240,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,241,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,242,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,243,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,244,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,245,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,246,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,247,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,248,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,249,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,250,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,251,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,252,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,253,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,254,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,255,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,256,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,257,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,258,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,259,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,260,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,261,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,262,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,263,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,264,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,265,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,266,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,267,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,268,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,269,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,270,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,271,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,272,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,273,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,274,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,275,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,276,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,277,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,278,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,279,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,280,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,281,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,282,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,283,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,284,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,285,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,286,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,287,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,288,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,289,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,290,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,291,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,292,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,293,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,294,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,295,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,296,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,297,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,298,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,299,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,300,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,301,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,302,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,303,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,304,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,305,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,306,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,307,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,308,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,309,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,310,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,311,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,312,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,313,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,314,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,315,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,316,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,317,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,318,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,319,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,320,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,321,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,322,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,323,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,324,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,325,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,326,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,327,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,328,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,329,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,330,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,331,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,332,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,333,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,334,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,335,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,336,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,337,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,338,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,339,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,340,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,341,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,342,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,343,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,344,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,345,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,346,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,347,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,348,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,349,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,350,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,351,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,352,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,353,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,354,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,355,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,356,first,draw
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,357,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,358,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,359,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,360,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,361,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,362,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,363,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,364,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,365,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,366,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,367,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,368,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,369,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,370,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,371,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,372,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,373,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,374,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,375,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,376,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,377,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,378,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,379,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,380,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,381,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,382,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,383,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,384,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,385,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,386,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,387,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,388,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,389,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,390,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,391,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,392,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,393,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,394,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,395,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,396,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,397,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,398,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,399,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,400,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,401,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,402,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,403,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,404,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,405,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,406,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,407,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,408,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,409,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,410,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,411,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,412,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,413,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,414,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,415,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,416,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,417,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,418,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,419,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,420,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,421,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,422,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,423,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,424,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,425,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,426,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,427,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,428,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,429,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,430,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,431,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,432,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,433,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,434,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,435,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,436,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,437,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,438,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,439,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,440,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,441,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,442,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,443,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,444,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,445,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,446,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,447,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,448,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,449,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,450,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,451,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,452,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,453,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,454,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,455,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,456,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,457,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,458,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,459,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,460,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,461,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,462,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,463,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,464,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,465,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,466,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,467,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,468,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,469,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,470,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,471,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,472,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,473,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,474,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,475,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,476,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,477,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,478,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,479,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,480,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,481,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,482,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,483,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,484,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,485,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,486,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,487,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,488,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,489,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,490,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,491,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,492,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,493,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,494,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,495,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,496,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,497,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,498,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,499,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,500,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,501,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,502,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,503,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,504,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,505,second,loss
